Rank,Name,Race,Class,Guild,Faction,Realm,Region,Zone,Spec,SimDPS
879,Эльзтур,Night Elf,Hunter,Шэдоумун,Alliance,Гордунни,EU,RU,Havoc,12601.20
880,Kapzz,Night Elf,Hunter,Beverly Skillz,Alliance,Ravencrest,EU,,Havoc,12600.80
881,Etupdang,Orc,Monk,NO CHANGES,Horde,Mal'Ganis,US,,Windwalker,12600.30
882,Burningcutz,Blood Elf,Rogue,Bound,Horde,Zul'jin,US,,Outlaw,12600.10
883,Slîpîngjimmy,Blood Elf,Rogue,Dominant Peons,Horde,Thrall,EU,DE,Outlaw,12599.90
884,Fahwi,Blood Elf,Rogue,Old Rabbits,Horde,Blackhand,EU,DE,Subtlety,12599.80
885,Tiberous,Blood Elf,Rogue,Dont Die,Horde,Zul'jin,US,,Subtlety,12599.80
886,Zhukov,Blood Elf,Rogue,Reckless Ambition,Horde,Area 52,US,,Subtlety,12599.30
887,Eldragø,Orc,Warlock,Night Souls,Horde,Archimonde,EU,FR,Affliction,12599.20
888,Wísen,Undead,Rogue,SOD,Horde,Kazzak,EU,,Subtlety,12599.10
889,Jinsong,Pandaren,Hunter,Dont Release,Horde,Mug'thol,US,,Survival,12598.90
890,Micheletto,Human,Rogue,Dinner Time,Alliance,Stormrage,US,,Subtlety,12598.50
891,Parapetameni,Blood Elf,Hunter,Shepherds,Horde,Twilight's Hammer,EU,,Havoc,12598.50
892,Joelâbanane,Troll,Monk,Imperîum,Horde,Hyjal,EU,FR,Windwalker,12598.10
893,Wigny,Blood Elf,Rogue,Solitari,Horde,Well of Eternity,EU,,Subtlety,12597.70
894,Киме,Blood Elf,Rogue,Единение,Horde,Свежеватель Душ,EU,RU,Outlaw,12597.40
895,Grimmgrin,Blood Elf,Rogue,Vortex,Horde,Turalyon,US,,Outlaw,12596.50
896,Discocutie,Blood Elf,Hunter,Instant Dollars,Horde,Mal'Ganis,US,,Havoc,12595.40
897,Luxaeterna,Human,Mage,Never Mythic,Alliance,Wyrmrest Accord,US,,Arcane,12594.70
898,Linkxy,Troll,Mage,Myst,Horde,Draenor,EU,,Arcane,12594.40
899,Роллаут,Blood Elf,Rogue,Кузня Душ,Horde,Свежеватель Душ,EU,RU,Subtlety,12594.40
900,Лайтсей,Nightborne,Warlock,Зайцы,Horde,Ревущий фьорд,EU,RU,Affliction,12594.30
901,Elfona,Nightborne,Rogue,Addiction,Horde,Darkspear,EU,,Subtlety,12593.90
902,Phy,Void Elf,Monk,Volatile,Alliance,Silvermoon,EU,,Windwalker,12593.70
903,Szolia,Blood Elf,Rogue,Chicken Kiss,Horde,Ysondre,EU,FR,Subtlety,12593.70
904,Aelrroy,Human,Rogue,Vigilant,Alliance,Sargeras,US,,Subtlety,12593.50
905,Hikz,Blood Elf,Monk,Devotion,Horde,Tarren Mill,EU,,Windwalker,12592.90
906,Fénrìr,Troll,Rogue,S a n c t u m,Horde,Kazzak,EU,,Subtlety,12592.20
907,Kissingowies,Human,Rogue,Advocates,Alliance,Ravencrest,EU,,Outlaw,12591.90
908,Rékona,Orc,Rogue,Inept,Horde,Draenor,EU,,Outlaw,12591.90
909,Zulas,Human,Rogue,Rat der Grauen,Alliance,Todeswache,EU,DE,Outlaw,12591.80
910,Pidgeöt,Undead,Rogue,Out of Character,Horde,Argent Dawn,EU,,Subtlety,12591.50
911,Kalonji,Pandaren,Monk,Dragonguard,Horde,Lothar,EU,DE,Windwalker,12590.90
912,Pitohui,Blood Elf,Rogue,Apocolyptic,Horde,Zul'jin,US,,Outlaw,12590.90
913,Puikkosimo,Troll,Rogue,Fear the Rabbit,Horde,Defias Brotherhood,EU,,Outlaw,12590.60
914,Poisonlotus,Human,Rogue,Kindergarden Raiders,Alliance,Shadowsong,EU,,Subtlety,12590.20
915,Goh,Gnome,Rogue,Shift,Alliance,Frostmourne,OC,,Subtlety,12589.60
916,Karumba,Orc,Hunter,Ex Elysium,Horde,Kult der Verdammten,EU,DE,Survival,12588.80
917,Schmakh,Orc,Rogue,Medicide,Horde,Frostwolf,EU,DE,Outlaw,12588.70
918,Erikzwurgel,Undead,Rogue,predicted,Horde,Blackmoore,EU,DE,Subtlety,12588.50
919,Ceverion,Blood Elf,Rogue,Mutineers,Horde,Stormscale,EU,,Subtlety,12588.50
920,Red,Blood Elf,Rogue,When Yer Ready Paul,Horde,Frostwhisper,EU,,Outlaw,12588.50
921,Bammz,Draenei,Monk,Ingenium,Alliance,Frostmourne,OC,,Windwalker,12587.90
922,Sësrïx,Human,Rogue,RebelYell,Alliance,Antonidas,EU,DE,Subtlety,12587.80
923,Riverfang,Human,Rogue,Fatal,Alliance,Proudmoore,US,,Subtlety,12586.60
924,Mcmambo,Blood Elf,Hunter, ,,Bleeding Hollow,US,,Havoc,12586.50
925,Saresi,Void Elf,Rogue,Phoenix,Alliance,Silvermoon,EU,,Subtlety,12585.90
926,Shadouken,Pandaren,Monk,Flawless,Horde,Frostwolf,EU,DE,Windwalker,12585.90
927,Queleidos,Blood Elf,Rogue,The Lemmings,Horde,Frostwolf,EU,DE,Outlaw,12585.80
928,Jaxel,Blood Elf,Rogue,Divinum,Horde,Anetheron,EU,DE,Subtlety,12585.80
929,Zikzz,Blood Elf,Hunter,NA OMEGALUL,Horde,Tichondrius,US,,Havoc,12585.10
930,Crustii,Blood Elf,Hunter,Feel the Difference,Horde,Blackmoore,EU,DE,Havoc,12584.90
931,Донслип,Human,Rogue,Чайный Клуб,Alliance,Гордунни,EU,RU,Subtlety,12584.80
932,Шедоуфлэйм,Human,Warlock,Там Разберёмся,Alliance,Гордунни,EU,RU,Affliction,12584.70
933,Luhmina,Blood Elf,Rogue,genuine,Horde,Blackrock,EU,DE,Subtlety,12584.20
934,Блоувин,Void Elf,Rogue,Корпорация Зла,Alliance,Гордунни,EU,RU,Subtlety,12583.70
935,Abyat,Mag'Har Orc,Rogue,Yoshi City,Alliance,Stormscale,EU,,Subtlety,12583.60
936,Valuur,Blood Elf,Rogue,Crew,Horde,Tarren Mill,EU,,Subtlety,12583.40
937,Джабсен,Undead,Monk, ,,Свежеватель Душ,EU,RU,Windwalker,12582.20
938,Cuppa,Gnome,Rogue, ,,Kil'Jaeden,US,,Outlaw,12582.10
939,Fubguns,Orc,Rogue,Jaded,Horde,Mal'Ganis,US,,Subtlety,12581.90
940,Bumstalk,Human,Rogue,Friendly Banter,Alliance,Stormrage,US,,Subtlety,12581.50
941,Pwnyka,Void Elf,Rogue,RAIDZ,Alliance,Alexstrasza,EU,DE,Subtlety,12581.40
942,Finejeez,Undead,Rogue, ,,Tichondrius,US,,Subtlety,12581.40
943,Khørne,Night Elf,Hunter,Adrenaline,Alliance,Dun Modr,EU,ES,Havoc,12580.80
944,Khørne,Night Elf,Hunter,Adrenaline,Alliance,Dun Modr,EU,ES,Havoc,12580.80
945,Amplitude,Troll,Rogue,Lights Out,Horde,Thunderhorn,US,,Subtlety,12580.80
946,Yda,Blood Elf,Warrior,Symmetric,Horde,Kazzak,EU,,Arms,12580.30
947,Sapkillol,Blood Elf,Rogue,Wheelchair Hijackers,Horde,Stormscale,EU,,Outlaw,12579.80
948,Yourend,Mag'Har Orc,Rogue,Narrenturm,Alliance,Defias Brotherhood,EU,,Outlaw,12579.30
949,Hollyday,Human,Rogue,The Hidden Circle,Alliance,Bloodhoof,EU,,Outlaw,12579.10
950,Hero,Troll,Warlock,Myrmidons,Horde,Tichondrius,US,,Affliction,12578.30
951,Ralh,Troll,Warlock,Rise,Horde,Zul'jin,US,,Affliction,12578.10
952,Elvenmystery,Blood Elf,Rogue,The Hex Pistols,Horde,Dentarg,EU,,Subtlety,12577.60
953,Kattlådaxd,Troll,Warlock,Familiar with Drama,Horde,Twisting Nether,EU,,Affliction,12577.40
954,Lamanivelle,Orc,Rogue,Kitten Cannon,Horde,Hyjal,EU,FR,Outlaw,12577.20
955,Legolass,Human,Hunter,Local Defense,Alliance,Ner'zhul,US,,Survival,12577.10
956,Trendyroxy,Blood Elf,Monk,Rage Bears,Horde,Thrall,EU,DE,Windwalker,12576.90
957,Pìckkífy,Blood Elf,Rogue,Exposed,Horde,Drak'thul,EU,,Subtlety,12576.80
958,Sapnshank,Blood Elf,Rogue,Xeon,Horde,Kazzak,EU,,Subtlety,12576.80
959,Kleftisrouge,Blood Elf,Rogue,Wizards and Monkeys,Horde,Thrall,US,,Subtlety,12576.60
960,Latè,Blood Elf,Rogue,friendly of feelings,Horde,Draenor,EU,,Outlaw,12576.30
961,Shinzaemon,Troll,Warlock,False,Horde,Twisting Nether,EU,,Affliction,12576.10
962,Iverîna,Blood Elf,Hunter,Happy Lil Clouds,Horde,Blackrock,EU,DE,Beast Mastery,12575.80
963,Bindhïnn,Night Elf,Rogue,Caeli Voluntas,Alliance,La Croisade écarlate,EU,FR,Outlaw,12575.10
964,Имунити,Blood Elf,Rogue,Рассвет,Horde,Ясеневый лес,EU,RU,Outlaw,12575.10
965,Nightshades,Blood Elf,Rogue,KARTOFFELFABRIK,Horde,Blackrock,EU,DE,Subtlety,12574.90
966,Amnesýs,Undead,Rogue,Uncrowned,Horde,Dalaran,EU,FR,Subtlety,12574.50
966,Hashtag,Human,Rogue,sorry champ,Alliance,Frostmourne,OC,,Subtlety,12574.50
968,Kerso,Blood Elf,Hunter, ,,Eredar,EU,DE,Havoc,12573.90
969,Nyandaliie,Blood Elf,Rogue,Happy Lil Clouds,Horde,Blackrock,EU,DE,Outlaw,12573.70
970,Cuddling,Blood Elf,Rogue,No Pandas,Horde,Zul'jin,US,,Subtlety,12573.40
971,Ezpi,Blood Elf,Rogue,Greggs,Horde,Draenor,EU,,Subtlety,12572.60
972,Jsx,Orc,Hunter,The Wooly Mammoth,Horde,Barthilas,OC,,Survival,12571.40
973,Pinnekjøtt,Orc,Monk,DoYouEvenMittix,Horde,Xavius,EU,,Windwalker,12571.30
974,Flably,Blood Elf,Hunter,Primal,Horde,Kazzak,EU,,Havoc,12571.30
975,Tiböy,Undead,Rogue,Dinomanciens,Horde,Ysondre,EU,FR,Subtlety,12571.10
976,Aexie,Mag'Har Orc,Rogue,Cryptic,Alliance,Illidan,US,,Outlaw,12571.10
977,Deepwood,Blood Elf,Hunter,Medvind,Horde,Shattered Hand,EU,,Havoc,12569.80
978,Blamania,Human,Monk,Unconquered Moose,Alliance,Sargeras,US,,Windwalker,12569.50
979,Moonsept,Dwarf,Rogue,Ash,Alliance,Kirin Tor,EU,FR,Subtlety,12569.50
980,Nixif,Orc,Rogue,Operation Endeavor,Horde,Kazzak,EU,,Subtlety,12568.70
981,Садовничег,Undead,Rogue,Дивайд,Horde,Ревущий фьорд,EU,RU,Subtlety,12568.20
982,Layneey,Human,Paladin,Reload,Alliance,Dalaran,US,,Retribution,12567.40
983,Ravendra,Void Elf,Rogue, ,,Grim Batol,EU,,Outlaw,12567.20
984,Lorwalk,Human,Warlock,Sovereign Imperium,Alliance,Kel'Thuzad,US,,Affliction,12567.10
985,Räzör,Blood Elf,Rogue,Link Curve,Horde,Archimonde,EU,FR,Subtlety,12566.70
986,Kochana,Human,Monk,GROM,Alliance,Defias Brotherhood,EU,,Windwalker,12565.50
987,Tommybroski,Orc,Warlock,PIZZA TIME,Horde,Mal'Ganis,US,,Affliction,12565.50
988,Mantos,Pandaren,Monk,Rédemptïon,Horde,Illidan,EU,FR,Windwalker,12565.30
989,Faleene,Human,Rogue, ,,Kel'Thuzad,US,,Subtlety,12565.30
990,Talorian,Blood Elf,Rogue, ,,Twisting Nether,US,,Outlaw,12564.90
991,Babybrain,Troll,Warlock,Narcosis,Horde,Illidan,US,,Affliction,12563.80
992,Acalin,Pandaren,Rogue,Renegades,Horde,Trollbane,US,,Subtlety,12563.30
993,Krz,Blood Elf,Rogue,Trollhaufen,Horde,Gul'dan,EU,DE,Outlaw,12563.20
994,Stargazin,Blood Elf,Rogue,Nerds of Norway,Horde,Tarren Mill,EU,,Outlaw,12562.50
995,Smørrebrød,Goblin,Rogue,Cronopios,Horde,Die Todeskrallen,EU,DE,Outlaw,12562.20
996,Zellis,Blood Elf,Rogue,Dishonoured,Horde,Tarren Mill,EU,,Outlaw,12562.10
997,Cree,Troll,Warlock,Unic,Horde,Gorgonnash,EU,DE,Affliction,12561.40
998,Wzi,Troll,Warlock,Dark Substance,Horde,Kazzak,EU,,Affliction,12560.80
999,Stêta,Human,Rogue,P G,Alliance,Ravencrest,EU,,Outlaw,12560.70
1000,Keldorís,Troll,Warlock,Invalid Target,Horde,Ragnaros,EU,,Affliction,12559.80
1001,Seauris,Blood Elf,Hunter,The Datacore,Horde,Tichondrius,EU,DE,Havoc,12559.80
1002,Meiner,Blood Elf,Hunter,Lagom,Horde,Kazzak,EU,,Survival,12559.60
1003,Anvilsmith,Dwarf,Rogue,Unified,Alliance,Sargeras,US,,Outlaw,12559.60
1004,Smeky,Blood Elf,Rogue,Duality,Horde,Drak'thul,EU,,Outlaw,12559.40
1005,Illidanlol,Night Elf,Hunter,HarterFurzWeicherK..,Alliance,Blackmoore,EU,DE,Havoc,12559.40
1006,Vonnix,Undead,Rogue,Unholy Sovereign,Horde,Zul'jin,US,,Subtlety,12558.90
1007,Сюрпрайс,Gnome,Rogue,Олд Скул,Alliance,Борейская тундра,EU,RU,Subtlety,12558.60
1008,Foreignye,Troll,Warlock,Yoshi City,Horde,Stormscale,EU,,Affliction,12558.20
1009,Скубапорн,Blood Elf,Rogue,Крылья Свободы,Horde,Ревущий фьорд,EU,RU,Subtlety,12557.60
1010,Falcc,Human,Rogue,Fight,Alliance,Stormrage,US,,Subtlety,12557.30
1011,Skeeyeet,Human,Rogue,Distinctly Average,Alliance,Silvermoon,EU,,Outlaw,12556.80
1012,Ianteth,Void Elf,Rogue,Sephuzs Secret,Alliance,Argent Dawn,EU,,Subtlety,12556.70
1013,Vhäx,Blood Elf,Rogue,Allusion,Horde,Area 52,US,,Subtlety,12556.30
1014,Yunrei,Blood Elf,Rogue, ,,Darksorrow,EU,,Subtlety,12556.20
1015,Uniox,Undead,Rogue,Apex,Horde,Twisting Nether,EU,,Outlaw,12556.20
1016,Sneakydemon,Blood Elf,Hunter,Dishonoured,Horde,Tarren Mill,EU,,Havoc,12554.90
1017,Cönundrum,Blood Elf,Rogue,Happy Mask Salesmen,Horde,Area 52,US,,Subtlety,12554.20
1018,Imdal,Blood Elf,Rogue,PugLife,Horde,Hyjal,EU,FR,Outlaw,12554.10
1019,Ipu,Troll,Rogue,Overcoming,Horde,Azralon,US,BR,Subtlety,12553.90
1020,Lagun,Mag'Har Orc,Rogue,Mou Tang Clan,Alliance,Illidan,US,,Outlaw,12553.90
1021,Erithreâ,Blood Elf,Rogue,a guild apart,Horde,Blackrock,EU,DE,Outlaw,12553.80
1022,Øcehl,Human,Rogue,les survivants,Alliance,Chants éternels,EU,FR,Outlaw,12553.70
1023,Minarix,Blood Elf,Rogue,Invalid Target,Horde,Ragnaros,EU,,Outlaw,12553.10
1024,Yinzen,Blood Elf,Rogue,Slack,Horde,Stormreaver,EU,,Subtlety,12552.90
1025,Dvk,Human,,Erèbe,Alliance,Elune,EU,FR,Frost,12552.60
1026,Baddragón,Undead,Rogue,Solidarity Gaming,Horde,Emerald Dream,US,,Outlaw,12552.50
1027,Slavon,Night Elf,Rogue,Tuesday Night,Alliance,Ravencrest,EU,,Outlaw,12552.20
1028,Startawar,Blood Elf,Paladin, ,,Coilfang,US,,Retribution,12551.90
1029,Zenlock,Troll,Warlock,Revenant,Horde,Blackrock,US,,Affliction,12551.80
1030,Boughtonebay,Goblin,Rogue,Blind Guardian,Horde,Saurfang,OC,,Outlaw,12551.60
1031,Azurisel,Blood Elf,Hunter,Mutineers,Horde,Stormscale,EU,,Havoc,12551.20
1032,Хохотунн,Goblin,Rogue,Рассвет,Horde,Ясеневый лес,EU,RU,Outlaw,12550.60
1033,Dirtydanñ,Blood Elf,Rogue,Unafe,Horde,Alterac Mountains,US,,Outlaw,12550.60
1034,Mozima,Blood Elf,Hunter,vodkaz,Horde,Zul'jin,US,,Havoc,12550.10
1035,Daryn,Mag'Har Orc,Rogue,Panta Rheî,Alliance,Drak'thul,EU,,Subtlety,12549.70
1035,Prodiu,Blood Elf,Hunter,Lakko,Horde,Defias Brotherhood,EU,,Havoc,12549.70
1037,Kagerryu,Troll,Hunter, ,,Illidan,US,,Survival,12548.20
1038,Dpsonroids,Troll,Warlock,Reawaken,Horde,Staghelm,US,,Affliction,12547.80
1039,Nylenai,Blood Elf,Hunter,Heralds,Horde,Wyrmrest Accord,US,,Havoc,12547.50
1040,Nachodaddy,Night Elf,Hunter,Nox Oriens,Alliance,Sargeras,US,,Havoc,12546.60
1041,Melanchöly,Blood Elf,Monk,Cobalt,Horde,Mal'Ganis,US,,Windwalker,12546.50
1042,Куантэр,Blood Elf,Rogue, ,,Ревущий фьорд,EU,RU,Subtlety,12546.40
1043,Тхорта,Human,Hunter,Инфинитум,Alliance,Гордунни,EU,RU,Survival,12545.90
1044,Viniette,Blood Elf,Hunter,LA,Horde,Stormreaver,US,,Havoc,12545.90
1045,Realtälk,Orc,Warlock,Pixel Frenzy,Horde,Bleeding Hollow,US,,Affliction,12545.90
1046,Torudstab,Blood Elf,Rogue,Pure,Horde,Doomhammer,EU,,Outlaw,12545.90
1047,Lexpatrona,Draenei,Warrior,Tiger Rebels,Alliance,Antonidas,EU,DE,Arms,12545.60
1048,Skele,Undead,Rogue,Fear the Rabbit,Horde,Defias Brotherhood,EU,,Subtlety,12545.40
1049,Dixie,Blood Elf,Rogue,Games General,Horde,Stormreaver,EU,,Subtlety,12545.30
1050,Magecoach,Troll,Mage,Déjà pris,Horde,Ysondre,EU,FR,Arcane,12545.30
1051,Mergok,Blood Elf,Rogue,Quenya,Horde,Burning Legion,EU,,Subtlety,12545.10
1052,Sícarius,Night Elf,Rogue,Homeland,Alliance,Malfurion,US,,Subtlety,12544.90
1053,Èntei,Blood Elf,Paladin,DRIVE BY THUGS,Horde,Defias Brotherhood,EU,,Retribution,12544.80
1054,Smail,Undead,Rogue,Memento,Horde,Frostwhisper,EU,,Outlaw,12544.60
1055,Arinava,Troll,Mage,KARTOFFELFABRIK,Horde,Blackrock,EU,DE,Arcane,12544.50
1056,Stabacadabra,Blood Elf,Rogue,Abrasive,Horde,Bloodhoof,US,,Outlaw,12544.40
1057,Nomín,Void Elf,Rogue, ,,Outland,EU,,Outlaw,12544.20
1058,Vaanquished,Undead,Rogue, ,,Draenor,EU,,Outlaw,12543.70
1059,Vaanquished,Undead,Rogue, ,,Draenor,EU,,Outlaw,12543.70
1060,Zll,Dwarf,Monk,Collective,Alliance,Ravencrest,EU,,Windwalker,12543.70
1061,Karmesin,Human,Rogue, ,,Sargeras,US,,Outlaw,12543.50
1062,Pîneappled,Undead,Rogue,War Machine,Horde,Thrall,US,,Outlaw,12543.40
1063,Exorbit,Night Elf,Hunter,Ambition,Alliance,Sargeras,US,,Havoc,12542.20
1064,Deceptiontko,Blood Elf,Rogue,Angels of Cruxis,Horde,Mal'Ganis,US,,Outlaw,12541.50
1065,Nkaizero,Human,Rogue,Twenty Seven,Alliance,Ravencrest,EU,,Outlaw,12541.40
1066,Tachikawa,Undead,Rogue,Principium Novum,Horde,Blackhand,EU,DE,Subtlety,12540.80
1067,Ragstab,Blood Elf,Rogue,eXample,Horde,Kazzak,EU,,Subtlety,12540.70
1068,Yeezyswift,Void Elf,Monk,Aesthetic Wipes,Alliance,Silvermoon,EU,,Windwalker,12540.40
1069,Tekon,Night Elf,Rogue,Raid Trap,Alliance,Kirin Tor,EU,FR,Subtlety,12539.80
1070,Zsaz,Blood Elf,Rogue,De Sædvanlige Mist..,Horde,Draenor,EU,,Subtlety,12539.80
1071,Merke,Orc,Warrior,Distopia,Horde,Kazzak,EU,,Arms,12539.60
1072,Loreleigg,Blood Elf,Rogue,Edging,Horde,Mal'Ganis,US,,Subtlety,12539.30
1073,Дейлита,Blood Elf,Rogue,Рассвет,Horde,Ясеневый лес,EU,RU,Subtlety,12539.10
1074,Angelultra,Undead,Rogue,Nurfed,Horde,Tichondrius,US,,Outlaw,12538.90
1075,Acrobatic,Blood Elf,Monk,Slice of Paradise,Horde,Barthilas,OC,,Windwalker,12538.80
1076,Xsultana,Blood Elf,Rogue,ØutLåw,Horde,Ysondre,EU,FR,Subtlety,12538.20
1077,Wajco,Blood Elf,Rogue,Dedicated Casuals,Horde,Drak'thul,EU,,Outlaw,12538.20
1078,Dinnergoat,Tauren,Monk,Denial of Service,Horde,Burning Blade,US,,Windwalker,12538.10
1079,Köka,Blood Elf,Rogue, ,,Illidan,EU,FR,Outlaw,12538.10
1080,Ðach,Troll,Mage,TrevØurS,Horde,Azralon,US,BR,Arcane,12537.70
1081,Dyzael,Blood Elf,Rogue,Shoot Again,Horde,Ysondre,EU,FR,Subtlety,12537.50
1082,Yunglanix,Blood Elf,Paladin,Gambit,Horde,Thrall,EU,DE,Retribution,12537.20
1083,Stiil,Undead,Rogue,M O I S T,Horde,Area 52,US,,Subtlety,12537.20
1084,Ayn,Blood Elf,Rogue,Instant Dollars,Horde,Mal'Ganis,US,,Outlaw,12537.10
1085,Nylerah,Void Elf,Rogue,Felsenfest,Alliance,Antonidas,EU,DE,Subtlety,12535.40
1086,Kururi,Human,Rogue,Optimythic,Alliance,Proudmoore,US,,Outlaw,12535.40
1087,Grinex,Human,Rogue,is winning,Alliance,Kel'Thuzad,US,,Outlaw,12535.20
1088,Sevenjane,Blood Elf,Hunter,Jaded,Horde,Mal'Ganis,US,,Havoc,12534.80
1089,Nesticles,Blood Elf,Rogue,Shroud,Horde,Illidan,US,,Subtlety,12534.70
1090,Elanqar,Troll,Hunter,Weekend Warriors,Horde,Draenor,EU,,Beast Mastery,12533.90
1091,Rakuzu,Troll,Warlock,Happy Accidents,Horde,Area 52,US,,Affliction,12533.70
1092,Aluca,Blood Elf,Rogue,Gundibabe,Horde,Barthilas,OC,,Subtlety,12533.50
1093,Noskillcag,Human,Rogue,Sloth,Alliance,Dun Modr,EU,ES,Subtlety,12533.50
1094,Догрейн,Orc,Warlock,Экспириенс,Horde,Свежеватель Душ,EU,RU,Affliction,12533.30
1095,Pitter,Dwarf,Rogue,Waifs and Strays,Alliance,Dun Morogh,EU,DE,Subtlety,12533.20
1096,Vexxie,Nightborne,Monk,capsized,Horde,Blackhand,EU,DE,Windwalker,12533.10
1097,Qnaii,Orc,Warrior,Minimum Effort,Horde,Draenor,EU,,Arms,12532.80
1098,Assasimimi,Blood Elf,Rogue,Adipositas Permagna,Horde,Eredar,EU,DE,Subtlety,12532.80
1099,Juzustab,Blood Elf,Rogue,Familiar with Drama,Horde,Twisting Nether,EU,,Outlaw,12531.80
1100,Goldenpepe,Undead,Monk, ,,Mal'Ganis,US,,Windwalker,12531.60
1101,Radiofoot,Undead,Rogue,Muteki,Horde,Eonar,US,,Outlaw,12531.50
1102,Twtchtvwoopy,Blood Elf,Monk,The Dauntless,Horde,Mal'Ganis,US,,Windwalker,12531.50
1103,Shippyx,Troll,Rogue,Strike First,Horde,Barthilas,OC,,Outlaw,12531.20
1104,Sakurai,Blood Elf,Rogue,Chiaroscuro,Horde,Malfurion,US,,Outlaw,12531.10
1104,Dankadin,Blood Elf,Paladin,Cincinnati Zoo,Horde,Shattered Hand,EU,,Retribution,12531.10
1106,Chuck,Undead,Rogue,Classic Stitch Up,Horde,Jubei'Thos,OC,,Outlaw,12530.90
1107,Banjoqt,Blood Elf,Paladin,TBA,Horde,Twisting Nether,EU,,Retribution,12530.90
1108,Ùv,Troll,Warlock,BloodSport,Horde,Ragnaros,EU,,Affliction,12530.70
1109,Ishya,Blood Elf,Rogue,XpO,Horde,Tarren Mill,EU,,Subtlety,12530.40
1110,Bìs,Blood Elf,Hunter,Nagaz With Attitude,Horde,Sargeras,EU,FR,Havoc,12530.30
1111,Aviren,Night Elf,Rogue,Archangel,Alliance,Moon Guard,US,,Subtlety,12530.20
1112,Cadryn,Night Elf,Hunter,The Alternative,Alliance,Silvermoon,EU,,Havoc,12529.90
1113,Канабисс,Night Elf,Rogue, ,,Азурегос,EU,RU,Outlaw,12529.80
1114,Laenara,Blood Elf,Rogue,The Reckless,Horde,Twisting Nether,EU,,Outlaw,12529.50
1115,Ninjamouse,Void Elf,Rogue,Light Horizon,Alliance,Silvermoon,EU,,Subtlety,12528.60
1116,Mutezz,Human,Rogue,Unified,Alliance,Sargeras,US,,Outlaw,12528.30
1117,Saberxd,Blood Elf,Rogue,Familiar with Drama,Horde,Twisting Nether,EU,,Subtlety,12528.30
1118,Parla,Orc,Rogue,CyaThursday,Horde,Stormscale,EU,,Outlaw,12528.30
1119,Kirvin,Night Elf,Rogue,Alinea,Alliance,Sargeras,US,,Subtlety,12526.80
1120,Rapiers,Blood Elf,Rogue,Delusions,Horde,Kazzak,EU,,Outlaw,12526.50
1121,Epicericka,Undead,Rogue,Washed Up,Horde,Malorne,US,,Subtlety,12526.20
1122,Hophoplop,Night Elf,Hunter,Beyond Harmless,Alliance,Sylvanas,EU,,Havoc,12525.90
1123,Kinbote,Blood Elf,Rogue,Concordance,Horde,Thrall,US,,Outlaw,12525.70
1124,Coldlee,Blood Elf,Rogue,YIKES,Horde,Area 52,US,,Subtlety,12525.40
1125,Fignutz,Undead,Rogue,Fat Pandas,Horde,Tichondrius,US,,Outlaw,12525.40
1126,Lunaqt,Void Elf,Rogue,Ultra Instinct,Alliance,Dalaran,US,,Subtlety,12525.10
1127,Ashná,Blood Elf,Monk,NoM,Horde,Twisting Nether,EU,,Windwalker,12524.70
1128,Tonikor,Nightborne,Rogue,Fat Mess,Horde,Tarren Mill,EU,,Subtlety,12523.60
1129,Destrodh,Blood Elf,Hunter,Dry Cat Food,Horde,Drak'thul,EU,,Havoc,12523.40
1130,Larcenist,Human,Rogue,Immortal Might,Alliance,Lightbringer,US,,Subtlety,12523.30
1131,Lilithqt,Blood Elf,Rogue,Blutpakt,Horde,Thrall,EU,DE,Subtlety,12522.90
1132,Angelist,Blood Elf,Mage,Fusion,Horde,Barthilas,OC,,Arcane,12522.80
1133,Battamàn,Human,Monk,Nova Gravity,Alliance,Well of Eternity,EU,,Windwalker,12522.80
1134,Kyíro,Troll,Warlock,Aurora Nox,Horde,Kazzak,EU,,Affliction,12522.60
1135,Bissi,Blood Elf,Rogue,Made in China,Horde,Azralon,US,BR,Outlaw,12522.20
1136,Xenofire,Troll,Warlock,Bantercraft,Horde,Tarren Mill,EU,,Affliction,12521.70
1137,Tune,Undead,Rogue,Nordrassil Refugees,Horde,Ragnaros,EU,,Outlaw,12521.50
1138,Largepvpness,Troll,Hunter,Beacon,Horde,Ner'zhul,US,,Survival,12521.10
1139,Retyl,Orc,Hunter,Innominatum,Horde,Twisting Nether,EU,,Beast Mastery,12520.60
1140,Domii,Blood Elf,Hunter,Victus,Horde,Kazzak,EU,,Havoc,12520.50
1141,Phòbòs,Troll,Warlock,Ex Deus,Horde,Ragnaros,EU,,Affliction,12519.90
1142,Mixu,Undead,Warlock,Unicorn Seven,Horde,Illidan,US,,Affliction,12519.90
1143,Jûlîûs,Human,Rogue,Nouvel Ordre,Alliance,Les Sentinelles,EU,FR,Subtlety,12519.80
1144,Shadðwx,Troll,Rogue,Ouagaga,Horde,Hyjal,EU,FR,Outlaw,12518.30
1145,Cadogan,Blood Elf,,Convention,Horde,Onyxia,EU,DE,Frost,12518.20
1146,Andtaran,Blood Elf,,Mass Darkness,Horde,Crushridge,US,,Frost,12518.10
1147,Lilwickedy,Blood Elf,Rogue,Avid,Horde,Illidan,US,,Outlaw,12518.10
1148,Markxliud,Troll,Warlock,Catalysts,Horde,Mal'Ganis,US,,Affliction,12517.80
1149,Futichi,Human,Monk,Aurora Borealis,Alliance,Grim Batol,EU,,Windwalker,12517.70
